vin_1_10,county,city,state,zip_code,model_year,make,model,ev_type,cafv_type,electric_range,base_msrp,legislative_district,dol_vehicle_id,geocoded_column,electric_utility,_2020_census_tract,:@computed_region_x4ys_rtnd,:@computed_region_fny7_vc3j,:@computed_region_8ddd_yn5v
KNDCC3LD5K,King,Renton,WA,98057.0,2019,KIA,NIRO,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,26,0,37.0,193940568,"{'type': 'Point', 'coordinates': [-122.20489, 47.47532]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025303.0,3009.0,9.0,17.0
5YJ3E1EB1K,King,Woodinville,WA,98072.0,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,45.0,141948460,"{'type': 'Point', 'coordinates': [-122.15545, 47.75448]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021906.0,3009.0,1.0,47.0
KM8KNDAF6P,King,Renton,WA,98058.0,2023,HYUNDAI,IONIQ 5,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,11.0,251808413,"{'type': 'Point', 'coordinates': [-122.08747, 47.4466]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025803.0,3009.0,8.0,17.0
KM8K23AG5P,King,Kirkland,WA,98033.0,2023,HYUNDAI,KONA,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45.0,244423427,"{'type': 'Point', 'coordinates': [-122.2066, 47.67887]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022402.0,3009.0,1.0,47.0
5LMTJ5DZ3P,King,Sammamish,WA,98074.0,2023,LINCOLN,CORSAIR,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,28,0,45.0,254060005,"{'type': 'Point', 'coordinates': [-122.02054, 47.60326]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032317.0,3009.0,8.0,47.0
7SAYGDEE9P,Clark,Woodland,WA,98674.0,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,20.0,278636333,"{'type': 'Point', 'coordinates': [-122.74017, 45.9094]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040202.0,2978.0,3.0,27.0
JTMABABA7R,King,Redmond,WA,98052.0,2024,SUBARU,SOLTERRA,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45.0,268270866,"{'type': 'Point', 'coordinates': [-122.13158, 47.67858]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032324.0,3009.0,1.0,49.0
7SAYGAEE2S,King,Auburn,WA,98002.0,2025,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,47.0,275152951,"{'type': 'Point', 'coordinates': [-122.2217, 47.30661]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033030503.0,3009.0,8.0,15.0
7SAYGDEE7R,King,Redmond,WA,98052.0,2024,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45.0,269671433,"{'type': 'Point', 'coordinates': [-122.13158, 47.67858]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032330.0,3009.0,1.0,49.0
2C4RC1L71N,Thurston,Olympia,WA,98501.0,2022,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,0,22.0,244618629,"{'type': 'Point', 'coordinates': [-122.89165, 47.03954]}",PUGET SOUND ENERGY INC,53067010100.0,2742.0,10.0,28.0
7PDSGCBA1R,King,Bellevue,WA,98004.0,2024,RIVIAN,R1S,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,41.0,261291397,"{'type': 'Point', 'coordinates': [-122.1872, 47.61001]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023902.0,3009.0,9.0,42.0
7SAYGDEE2P,King,Redmond,WA,98052.0,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45.0,224695523,"{'type': 'Point', 'coordinates': [-122.13158, 47.67858]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032323.0,3009.0,1.0,49.0
5YJ3E1EA7M,King,Auburn,WA,98092.0,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,47.0,277898918,"{'type': 'Point', 'coordinates': [-122.1821, 47.3199]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033031207.0,3009.0,8.0,46.0
WBY33AW03R,King,Seattle,WA,98102.0,2024,BMW,I4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,43.0,273315717,"{'type': 'Point', 'coordinates': [-122.32427, 47.63433]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006600.0,3009.0,7.0,4.0
KM8K23AG8P,King,Kirkland,WA,98033.0,2023,HYUNDAI,KONA,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45.0,249737792,"{'type': 'Point', 'coordinates': [-122.2066, 47.67887]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022402.0,3009.0,1.0,47.0
1N4BZ0CP0H,Clark,Vancouver,WA,98685.0,2017,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,107,0,18.0,102215473,"{'type': 'Point', 'coordinates': [-122.70303, 45.70954]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040907.0,2977.0,3.0,25.0
5YJYGDED7M,Clark,Vancouver,WA,98686.0,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,49.0,144182482,"{'type': 'Point', 'coordinates': [-122.62731, 45.71668]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040803.0,2977.0,3.0,24.0
VCF1ZBU2XP,Kitsap,Bremerton,WA,98312.0,2023,FISKER,OCEAN,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,26.0,261353788,"{'type': 'Point', 'coordinates': [-122.65223, 47.57192]}",PUGET SOUND ENERGY INC,53035080600.0,848.0,6.0,33.0
7SAYGDEE2R,Clark,Vancouver,WA,98662.0,2024,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,17.0,269066213,"{'type': 'Point', 'coordinates': [-122.57722, 45.64251]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040709.0,2977.0,3.0,8.0
7SAYGDEE3R,King,North Bend,WA,98045.0,2024,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,5.0,269004137,"{'type': 'Point', 'coordinates': [-121.7831, 47.49348]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032704.0,3009.0,8.0,6.0
7SAYGDEE9R,King,Renton,WA,98056.0,2024,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,11.0,266760357,"{'type': 'Point', 'coordinates': [-122.1805, 47.50006]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025601.0,3009.0,9.0,17.0
3FMTK1S53P,Thurston,Olympia,WA,98502.0,2023,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,22.0,270866046,"{'type': 'Point', 'coordinates': [-122.92333, 47.03779]}",PUGET SOUND ENERGY INC,53067010520.0,2742.0,10.0,28.0
JTDKN3DP3C,Snohomish,Lake Stevens,WA,98258.0,2012,TOYOTA,PRIUS,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,6,0,44.0,115960428,"{'type': 'Point', 'coordinates': [-122.06402, 48.01497]}",PUGET SOUND ENERGY INC,53061052706.0,3213.0,1.0,45.0
4JGDA6DB9H,King,Seattle,WA,98125.0,2017,MERCEDES-BENZ,GLE-CLASS,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,10,0,46.0,281233249,"{'type': 'Point', 'coordinates': [-122.30253, 47.72656]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000101.0,3009.0,7.0,48.0
7SAYGDEE9R,Clark,Vancouver,WA,98686.0,2024,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,17.0,269872095,"{'type': 'Point', 'coordinates': [-122.62731, 45.71668]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040812.0,2977.0,3.0,24.0
5YJXCBE42G,Clark,Vancouver,WA,98685.0,2016,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,200,0,18.0,273213013,"{'type': 'Point', 'coordinates': [-122.70303, 45.70954]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040909.0,2977.0,3.0,25.0
WBY2Z2C58G,King,Kirkland,WA,98033.0,2016,BMW,I8,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,0,48.0,476551085,"{'type': 'Point', 'coordinates': [-122.2066, 47.67887]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022604.0,3009.0,1.0,47.0
1N4AZ1CP8J,King,Seattle,WA,98112.0,2018,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,151,0,43.0,255753501,"{'type': 'Point', 'coordinates': [-122.30207, 47.64085]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006400.0,3009.0,7.0,4.0
7SAYGDED4P,King,Bellevue,WA,98006.0,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,41.0,260785087,"{'type': 'Point', 'coordinates': [-122.12096, 47.55584]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024905.0,3009.0,9.0,42.0
WP0AA2Y17N,King,Renton,WA,98056.0,2022,PORSCHE,TAYCAN,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,41.0,187398949,"{'type': 'Point', 'coordinates': [-122.1805, 47.50006]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025304.0,3009.0,9.0,17.0
5YJ3E1EB5N,King,Kirkland,WA,98033.0,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45.0,186860348,"{'type': 'Point', 'coordinates': [-122.2066, 47.67887]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022006.0,3009.0,1.0,47.0
7SAYGDEE6N,King,Seattle,WA,98117.0,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,36.0,192581686,"{'type': 'Point', 'coordinates': [-122.38418, 47.70044]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033003000.0,3009.0,7.0,31.0
WP1AE2AY3K,King,Bellevue,WA,98004.0,2019,PORSCHE,CAYENNE,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,13,0,48.0,262612766,"{'type': 'Point', 'coordinates': [-122.1872, 47.61001]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023701.0,3009.0,9.0,42.0
JN1BF0BA1P,King,Issaquah,WA,98029.0,2023,NISSAN,ARIYA,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,5.0,255028434,"{'type': 'Point', 'coordinates': [-122.00292, 47.54748]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032221.0,3009.0,8.0,6.0
YV4BR0DL2N,Kitsap,Silverdale,WA,98383.0,2022,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,18,0,35.0,187209291,"{'type': 'Point', 'coordinates': [-122.69275, 47.65171]}",PUGET SOUND ENERGY INC,53035091302.0,848.0,6.0,29.0
JTMABABA8R,King,Bellevue,WA,98006.0,2024,SUBARU,SOLTERRA,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,41.0,271267433,"{'type': 'Point', 'coordinates': [-122.12096, 47.55584]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025001.0,3009.0,9.0,42.0
7SAYGAEE4P,King,Seattle,WA,98112.0,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,37.0,241328622,"{'type': 'Point', 'coordinates': [-122.30207, 47.64085]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007800.0,3009.0,7.0,4.0
1N4AZ0CP6D,King,Federal Way,WA,98023.0,2013,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,75,0,30.0,168180113,"{'type': 'Point', 'coordinates': [-122.36321, 47.3084]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033030310.0,3009.0,9.0,14.0
1G1FY6S02P,Thurston,Tumwater,WA,98512.0,2023,CHEVROLET,BOLT EUV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,22.0,230762395,"{'type': 'Point', 'coordinates': [-122.9131, 47.01359]}",PUGET SOUND ENERGY INC,53067010910.0,2742.0,10.0,28.0
3C3CFFGE1J,King,Seattle,WA,98125.0,2018,FIAT,500,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,46.0,195254699,"{'type': 'Point', 'coordinates': [-122.30253, 47.72656]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000202.0,3009.0,7.0,48.0
SADHD2S1XN,King,Bellevue,WA,98004.0,2022,JAGUAR,I-PACE,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,41.0,180655618,"{'type': 'Point', 'coordinates': [-122.1872, 47.61001]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023901.0,3009.0,9.0,42.0
5YJ3E1EA0R,Clark,Vancouver,WA,98664.0,2024,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,49.0,281422634,"{'type': 'Point', 'coordinates': [-122.59219, 45.62158]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041206.0,2977.0,3.0,8.0
WVGRMPE22M,King,Seattle,WA,98178.0,2021,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,37.0,175463081,"{'type': 'Point', 'coordinates': [-122.23825, 47.49461]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033011902.0,3009.0,9.0,38.0
5YJ3E1EA6P,King,Bellevue,WA,98006.0,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,41.0,232722759,"{'type': 'Point', 'coordinates': [-122.12096, 47.55584]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023902.0,3009.0,9.0,42.0
7SAYGDEE3N,King,Bellevue,WA,98004.0,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,48.0,195332273,"{'type': 'Point', 'coordinates': [-122.1872, 47.61001]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023806.0,3009.0,9.0,42.0
7SAYGDEE5R,King,Seattle,WA,98146.0,2024,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,34.0,265651886,"{'type': 'Point', 'coordinates': [-122.36178, 47.49408]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033012000.0,3009.0,7.0,37.0
W1N9M0CB3P,Cowlitz,Longview,WA,98632.0,2023,MERCEDES-BENZ,EQB-CLASS,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,19.0,253352788,"{'type': 'Point', 'coordinates': [-122.95058, 46.14681]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY,53015000400.0,2978.0,3.0,26.0
3GNKDCRJ5R,Thurston,Olympia,WA,98501.0,2024,CHEVROLET,BLAZER,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,22.0,271750055,"{'type': 'Point', 'coordinates': [-122.89165, 47.03954]}",PUGET SOUND ENERGY INC,53067010100.0,2742.0,10.0,28.0
KNDCR3L13S,King,Seattle,WA,98177.0,2025,KIA,NIRO,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,32.0,279163755,"{'type': 'Point', 'coordinates': [-122.36498, 47.72238]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000402.0,3009.0,7.0,21.0
1V2DNPE83P,King,Seattle,WA,98125.0,2023,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,46.0,245619664,"{'type': 'Point', 'coordinates': [-122.30253, 47.72656]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000900.0,3009.0,7.0,48.0
1G1FY6S04N,King,Seattle,WA,98125.0,2022,CHEVROLET,BOLT EUV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,46.0,170945386,"{'type': 'Point', 'coordinates': [-122.30253, 47.72656]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000202.0,3009.0,7.0,48.0
5YJ3E1EB2N,Kitsap,Port Orchard,WA,98367.0,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,26.0,212158474,"{'type': 'Point', 'coordinates': [-122.68471, 47.50524]}",PUGET SOUND ENERGY INC,53035092802.0,848.0,6.0,33.0
5YJ3E1EC7N,Kitsap,Silverdale,WA,98383.0,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,23.0,208532026,"{'type': 'Point', 'coordinates': [-122.69275, 47.65171]}",PUGET SOUND ENERGY INC,53035091205.0,848.0,6.0,29.0
1G1FX6S08H,Kitsap,Port Orchard,WA,98367.0,2017,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,35.0,107277600,"{'type': 'Point', 'coordinates': [-122.68471, 47.50524]}",PUGET SOUND ENERGY INC,53035092901.0,848.0,6.0,33.0
WDC0G5EB7K,King,Kirkland,WA,98033.0,2019,MERCEDES-BENZ,GLC-CLASS,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,10,0,45.0,249642459,"{'type': 'Point', 'coordinates': [-122.2066, 47.67887]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022006.0,3009.0,1.0,47.0
KNDPYDDH8S,King,Renton,WA,98055.0,2025,KIA,SPORTAGE,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,34,0,11.0,278168677,"{'type': 'Point', 'coordinates': [-122.197, 47.43876]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029308.0,3009.0,9.0,36.0
JTJAAAAB2S,King,Seattle,WA,98146.0,2025,LEXUS,RZ,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,34.0,281410741,"{'type': 'Point', 'coordinates': [-122.36178, 47.49408]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033012100.0,3009.0,7.0,37.0
3FMTK3SU1P,King,Kent,WA,98030.0,2023,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,47.0,265368666,"{'type': 'Point', 'coordinates': [-122.19975, 47.37483]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029604.0,3009.0,8.0,46.0
KM8K23AG8P,King,Kirkland,WA,98033.0,2023,HYUNDAI,KONA,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45.0,245487000,"{'type': 'Point', 'coordinates': [-122.2066, 47.67887]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022402.0,3009.0,1.0,47.0
50EA1TEAXS,King,Kirkland,WA,98034.0,2025,LUCID,AIR,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45.0,281300246,"{'type': 'Point', 'coordinates': [-122.22901, 47.72201]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021903.0,3009.0,1.0,1.0
5YJ3E1EA3J,King,Auburn,WA,98092.0,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,47.0,474328144,"{'type': 'Point', 'coordinates': [-122.1821, 47.3199]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033031208.0,3009.0,8.0,46.0
3GN7DLRPXR,Clark,Vancouver,WA,98682.0,2024,CHEVROLET,EQUINOX,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,17.0,277197434,"{'type': 'Point', 'coordinates': [-122.55149, 45.69345]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040714.0,2977.0,3.0,24.0
5YJSA1E68M,Kitsap,Bainbridge Island,WA,98110.0,2021,TESLA,MODEL S,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,23.0,267719581,"{'type': 'Point', 'coordinates': [-122.521, 47.62732]}",PUGET SOUND ENERGY INC,53035090902.0,848.0,6.0,29.0
5YJ3E1EA7P,King,Kirkland,WA,98034.0,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45.0,235130815,"{'type': 'Point', 'coordinates': [-122.22901, 47.72201]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022003.0,3009.0,1.0,1.0
1V25MPE84R,King,Federal Way,WA,98023.0,2024,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,30.0,272805396,"{'type': 'Point', 'coordinates': [-122.36321, 47.3084]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033030310.0,3009.0,9.0,14.0
WBY83FB01R,King,Burien,WA,98146.0,2024,BMW,I4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,34.0,262443576,"{'type': 'Point', 'coordinates': [-122.36178, 47.49408]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033027600.0,3009.0,7.0,37.0
1G1RD6E46E,King,Renton,WA,98056.0,2014,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,0,11.0,111006766,"{'type': 'Point', 'coordinates': [-122.1805, 47.50006]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025601.0,3009.0,9.0,17.0
5YJ3E1EAXR,King,Redmond,WA,98052.0,2024,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45.0,267556621,"{'type': 'Point', 'coordinates': [-122.13158, 47.67858]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032321.0,3009.0,1.0,49.0
1N4BZ0CP2H,King,Redmond,WA,98052.0,2017,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,107,0,45.0,243703533,"{'type': 'Point', 'coordinates': [-122.13158, 47.67858]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032323.0,3009.0,1.0,49.0
7SAYGDEE2P,King,Kirkland,WA,98034.0,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45.0,223955476,"{'type': 'Point', 'coordinates': [-122.22901, 47.72201]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021903.0,3009.0,1.0,1.0
5YJ3E1EA7L,King,Bellevue,WA,98005.0,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,266,0,41.0,126116819,"{'type': 'Point', 'coordinates': [-122.1621, 47.64441]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023601.0,3009.0,9.0,49.0
WP0AA2Y17S,King,Bellevue,WA,98005.0,2025,PORSCHE,TAYCAN,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,48.0,272679193,"{'type': 'Point', 'coordinates': [-122.1621, 47.64441]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023702.0,3009.0,9.0,49.0
1G1FZ6S00K,King,Seattle,WA,98125.0,2019,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,46.0,107072178,"{'type': 'Point', 'coordinates': [-122.30253, 47.72656]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000800.0,3009.0,7.0,48.0
KNDC3DLC6N,Clark,Vancouver,WA,98664.0,2022,KIA,EV6,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,49.0,199493262,"{'type': 'Point', 'coordinates': [-122.59219, 45.62158]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041205.0,2977.0,3.0,8.0
1FT6W7L76R,King,Enumclaw,WA,98022.0,2024,FORD,F-150,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,31.0,274204633,"{'type': 'Point', 'coordinates': [-121.99136, 47.20433]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033031400.0,3009.0,8.0,15.0
KNDAFFS56R,King,Seattle,WA,98146.0,2024,KIA,EV9,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,34.0,275023934,"{'type': 'Point', 'coordinates': [-122.36178, 47.49408]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033012100.0,3009.0,7.0,37.0
WVWKR7AUXK,Clark,Vancouver,WA,98686.0,2019,VOLKSWAGEN,E-GOLF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,125,0,49.0,101156457,"{'type': 'Point', 'coordinates': [-122.62731, 45.71668]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040803.0,2977.0,3.0,24.0
1N4BZ0CPXG,King,Seattle,WA,98115.0,2016,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,43.0,158872605,"{'type': 'Point', 'coordinates': [-122.31676, 47.68156]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033004401.0,3009.0,7.0,4.0
1G1FX6S05H,King,Kirkland,WA,98033.0,2017,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,48.0,266778305,"{'type': 'Point', 'coordinates': [-122.2066, 47.67887]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022501.0,3009.0,1.0,47.0
5YJ3E1EA3J,King,Bellevue,WA,98008.0,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,48.0,348513693,"{'type': 'Point', 'coordinates': [-122.11867, 47.63131]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023100.0,3009.0,9.0,49.0
