vin_1_10,county,city,state,zip_code,model_year,make,model,ev_type,cafv_type,electric_range,base_msrp,legislative_district,dol_vehicle_id,geocoded_column,electric_utility,_2020_census_tract,:@computed_region_x4ys_rtnd,:@computed_region_fny7_vc3j,:@computed_region_8ddd_yn5v
1C4JJXR66P,King,Issaquah,WA,98027,2023,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21,0,5,271643851,"{'type': 'Point', 'coordinates': [-122.03439, 47.5301]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032103,3009,8,6
5YJSA1H1XE,King,Kirkland,WA,98034,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,1,206348019,"{'type': 'Point', 'coordinates': [-122.22901, 47.72201]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022300,3009,1,1
KNDAEFS51R,King,Kirkland,WA,98033,2024,KIA,EV9,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,48,270944432,"{'type': 'Point', 'coordinates': [-122.2066, 47.67887]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022604,3009,1,47
7SAYGDEF0P,Clark,Vancouver,WA,98686,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,49,278911650,"{'type': 'Point', 'coordinates': [-122.62731, 45.71668]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040803,2977,3,24
7SAYGAEE7P,King,Redmond,WA,98052,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45,259045104,"{'type': 'Point', 'coordinates': [-122.13158, 47.67858]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032323,3009,1,49
3FMTK4SE8M,King,Bothell,WA,98011,2021,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,275191031,"{'type': 'Point', 'coordinates': [-122.20563, 47.76144]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021804,3009,1,1
5YJ3E1EAXJ,King,Redmond,WA,98052,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,45,107498030,"{'type': 'Point', 'coordinates': [-122.13158, 47.67858]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032323,3009,1,49
5YJ3E1EB9K,Yakima,Toppenish,WA,98948,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,15,272632398,"{'type': 'Point', 'coordinates': [-120.31298, 46.37508]}",PACIFICORP,53077940006,2746,4,22
5YJ3E1EA0J,King,Bellevue,WA,98004,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,41,109742664,"{'type': 'Point', 'coordinates': [-122.1872, 47.61001]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023902,3009,9,42
7SAYGDEE8P,King,Seattle,WA,98177,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,32,235890308,"{'type': 'Point', 'coordinates': [-122.36498, 47.72238]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000500,3009,7,21
1C4JJXP68M,King,Kirkland,WA,98034,2021,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,1,281672926,"{'type': 'Point', 'coordinates': [-122.22901, 47.72201]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022203,3009,1,1
7JRH60FWXP,Kitsap,Bainbridge Island,WA,98110,2023,VOLVO,S60,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,41,0,23,236710834,"{'type': 'Point', 'coordinates': [-122.521, 47.62732]}",PUGET SOUND ENERGY INC,53035091002,848,6,29
5YJSA1H16E,King,Bellevue,WA,98006,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,41,157846930,"{'type': 'Point', 'coordinates': [-122.12096, 47.55584]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024701,3009,9,42
1G1FZ6S09K,King,Seattle,WA,98125,2019,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,46,477427401,"{'type': 'Point', 'coordinates': [-122.30253, 47.72656]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000201,3009,7,48
7SAYGDEDXR,King,Seattle,WA,98125,2024,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,46,264828203,"{'type': 'Point', 'coordinates': [-122.30253, 47.72656]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033000900,3009,7,48
5YJ3E1EB9M,King,Shoreline,WA,98133,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,32,176522440,"{'type': 'Point', 'coordinates': [-122.35029, 47.71871]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033020700,3009,7,21
YV4BR0CL1M,King,Seattle,WA,98101,2021,VOLVO,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,18,0,43,269973602,"{'type': 'Point', 'coordinates': [-122.34223, 47.61085]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033008200,3009,7,31
5YJYGDEE2M,King,Bellevue,WA,98005,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,48,150467565,"{'type': 'Point', 'coordinates': [-122.1621, 47.64441]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023701,3009,9,49
7PDSGBBA4S,Clark,Camas,WA,98607,2025,RIVIAN,R1S,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,18,273685366,"{'type': 'Point', 'coordinates': [-122.40199, 45.58694]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040609,2977,3,25
1G1RB6S59H,King,Bellevue,WA,98006,2017,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,0,41,195648407,"{'type': 'Point', 'coordinates': [-122.12096, 47.55584]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025001,3009,9,42
KM8HB3A70R,King,Seattle,WA,98133,2024,HYUNDAI,KONA,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,32,262959476,"{'type': 'Point', 'coordinates': [-122.35029, 47.71871]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033001300,3009,7,21
7SAXCDE55R,King,Bellevue,WA,98008,2024,TESLA,MODEL X,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,48,275612235,"{'type': 'Point', 'coordinates': [-122.11867, 47.63131]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023000,3009,9,49
7SAYGAEE0S,King,Kirkland,WA,98034,2025,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,274047609,"{'type': 'Point', 'coordinates': [-122.22901, 47.72201]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022300,3009,1,1
7SAYGAEE4R,King,Kent,WA,98031,2024,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,11,272763711,"{'type': 'Point', 'coordinates': [-122.17743, 47.41185]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029306,3009,9,46
3FMTK4SE5P,King,Redmond,WA,98052,2023,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45,251267362,"{'type': 'Point', 'coordinates': [-122.13158, 47.67858]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032324,3009,1,49
5YJ3E1EA9N,King,Kirkland,WA,98034,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,183375335,"{'type': 'Point', 'coordinates': [-122.22901, 47.72201]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022203,3009,1,1
5YJ3E1EAXL,King,Kent,WA,98032,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,266,0,33,231154682,"{'type': 'Point', 'coordinates': [-122.23741, 47.3807]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029208,3009,9,36
KNDJX3AE1G,King,Seattle,WA,98125,2016,KIA,SOUL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,31950,46,154535559,"{'type': 'Point', 'coordinates': [-122.30253, 47.72656]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000800,3009,7,48
5UXTA6C06P,King,Kirkland,WA,98034,2023,BMW,X5,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,30,0,1,223802981,"{'type': 'Point', 'coordinates': [-122.22901, 47.72201]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022300,3009,1,1
1FT6W1EV8N,Clark,Vancouver,WA,98686,2022,FORD,F-150,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,49,228192884,"{'type': 'Point', 'coordinates': [-122.62731, 45.71668]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040803,2977,3,24
5YJSA1E23M,King,Bellevue,WA,98004,2021,TESLA,MODEL S,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,48,132148894,"{'type': 'Point', 'coordinates': [-122.1872, 47.61001]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024002,3009,9,42
KNDC3DLC6R,King,Seattle,WA,98115,2024,KIA,EV6,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,46,269515662,"{'type': 'Point', 'coordinates': [-122.31676, 47.68156]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033002000,3009,7,4
KM8KRDDF9R,King,Bothell,WA,98011,2024,HYUNDAI,IONIQ 5,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,267054679,"{'type': 'Point', 'coordinates': [-122.20563, 47.76144]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021804,3009,1,1
1C4RJXN63R,King,Seattle,WA,98109,2024,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21,0,43,255168049,"{'type': 'Point', 'coordinates': [-122.35022, 47.63824]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007301,3009,7,31
5UXTA6C07M,Kitsap,Indianola,WA,98342,2021,BMW,X5,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,30,0,23,156830999,"{'type': 'Point', 'coordinates': [-122.51843, 47.7487]}",PUGET SOUND ENERGY INC,53035940000,848,6,29
5XYAFFS55S,King,Seattle,WA,98146,2025,KIA,EV9,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,34,277347024,"{'type': 'Point', 'coordinates': [-122.36178, 47.49408]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033012000,3009,7,37
5YJ3E1EA3N,King,Bothell,WA,98011,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,183265099,"{'type': 'Point', 'coordinates': [-122.20563, 47.76144]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021804,3009,1,1
KM8KM4DE7R,King,Seattle,WA,98125,2024,HYUNDAI,IONIQ 5,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,46,277083656,"{'type': 'Point', 'coordinates': [-122.30253, 47.72656]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000102,3009,7,48
1N4AZ0CP3F,King,Seattle,WA,98115,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,46,2955403,"{'type': 'Point', 'coordinates': [-122.31676, 47.68156]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033002000,3009,7,4
KM8K53AG8M,King,Kirkland,WA,98034,2021,HYUNDAI,KONA,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,161053133,"{'type': 'Point', 'coordinates': [-122.22901, 47.72201]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022201,3009,1,1
WA1F2AFYXR,Clark,Vancouver,WA,98662,2024,AUDI,Q5 E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,23,0,17,274042331,"{'type': 'Point', 'coordinates': [-122.57722, 45.64251]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040709,2977,3,8
5YJSA1H12E,King,Newcastle,WA,98056,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,41,155830846,"{'type': 'Point', 'coordinates': [-122.1805, 47.50006]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024703,3009,9,17
7FCTGAAL0N,King,Auburn,WA,98092,2022,RIVIAN,R1T,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,47,209602760,"{'type': 'Point', 'coordinates': [-122.1821, 47.3199]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029602,3009,8,46
WMZYU7C52K,King,Renton,WA,98055,2019,MINI,COUNTRYMAN,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,12,36900,11,230244094,"{'type': 'Point', 'coordinates': [-122.197, 47.43876]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025805,3009,9,36
1FADP5CU8E,Clark,Vancouver,WA,98682,2014,FORD,C-MAX,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,0,17,262814072,"{'type': 'Point', 'coordinates': [-122.55149, 45.69345]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040711,2977,3,24
WA12AAGE8P,King,Seattle,WA,98122,2023,AUDI,E-TRON,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,37,233619179,"{'type': 'Point', 'coordinates': [-122.31009, 47.60803]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033008800,3009,9,38
7SAYGAEE7N,Kitsap,Silverdale,WA,98383,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,23,187406075,"{'type': 'Point', 'coordinates': [-122.69275, 47.65171]}",PUGET SOUND ENERGY INC,53035091205,848,6,29
1FADP5CU7E,Kitsap,Bremerton,WA,98337,2014,FORD,C-MAX,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,0,26,123557535,"{'type': 'Point', 'coordinates': [-122.62749, 47.565]}",PUGET SOUND ENERGY INC,53035080500,848,6,33
1G1FY6S00P,Jefferson,Port Hadlock,WA,98339,2023,CHEVROLET,BOLT EUV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,24,265387216,"{'type': 'Point', 'coordinates': [-122.75878, 48.03591]}",BONNEVILLE POWER ADMINISTRATION||PUGET SOUND ENERGY INC||PUD NO 1 OF JEFFERSON COUNTY,53031950400,3008,6,30
7SAYGDEE1N,King,Duvall,WA,98019,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45,211531001,"{'type': 'Point', 'coordinates': [-121.98609, 47.74068]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032402,3009,1,47
5YJYGDEEXM,King,Seattle,WA,98103,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,43,176346936,"{'type': 'Point', 'coordinates': [-122.35436, 47.67596]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033005000,3009,7,4
5YJSA1E21J,Clark,Vancouver,WA,98682,2018,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,249,0,17,291882195,"{'type': 'Point', 'coordinates': [-122.55149, 45.69345]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040714,2977,3,24
5YJ3E1EB7S,King,Bellevue,WA,98006,2025,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,41,278005675,"{'type': 'Point', 'coordinates': [-122.12096, 47.55584]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024901,3009,9,42
7SAYGDEE0P,King,Sammamish,WA,98075,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,41,261118315,"{'type': 'Point', 'coordinates': [-122.03539, 47.61344]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032224,3009,8,47
YV4ED3UW1P,King,Seattle,WA,98146,2023,VOLVO,XC40,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,34,227240163,"{'type': 'Point', 'coordinates': [-122.36178, 47.49408]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033012100,3009,7,37
KM8JBDD21R,King,Seattle,WA,98125,2024,HYUNDAI,TUCSON,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,33,0,46,259539941,"{'type': 'Point', 'coordinates': [-122.30253, 47.72656]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033000900,3009,7,48
5YJ3E1EAXS,Clark,Vancouver,WA,98662,2025,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,17,280462248,"{'type': 'Point', 'coordinates': [-122.57722, 45.64251]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040709,2977,3,8
7SAYGDEEXS,King,Seattle,WA,98125,2025,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,46,282813681,"{'type': 'Point', 'coordinates': [-122.30253, 47.72656]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000202,3009,7,48
1G1FZ6S02K,Kitsap,Bainbridge Island,WA,98110,2019,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,23,262322077,"{'type': 'Point', 'coordinates': [-122.521, 47.62732]}",PUGET SOUND ENERGY INC,53035090800,848,6,29
1FMCU0EZ2N,Clark,Vancouver,WA,98685,2022,FORD,ESCAPE,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,0,18,193845459,"{'type': 'Point', 'coordinates': [-122.70303, 45.70954]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040907,2977,3,25
JTMABABA2R,King,Tukwila,WA,98178,2024,SUBARU,SOLTERRA,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,11,270702820,"{'type': 'Point', 'coordinates': [-122.23825, 47.49461]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033026300,3009,9,38
1V2DNPE85P,Clark,Brush Prairie,WA,98606,2023,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,18,249808030,"{'type': 'Point', 'coordinates': [-122.54578, 45.73473]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040504,2977,3,24
JTJHKCFZ8R,King,Kirkland,WA,98033,2024,LEXUS,NX,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,37,0,48,253721639,"{'type': 'Point', 'coordinates': [-122.2066, 47.67887]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022703,3009,1,47
1N4AZ0CPXD,King,Seattle,WA,98112,2013,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,75,0,37,169177536,"{'type': 'Point', 'coordinates': [-122.30207, 47.64085]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007700,3009,7,4
7SAYGDED3R,King,Bellevue,WA,98004,2024,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,48,274265624,"{'type': 'Point', 'coordinates': [-122.1872, 47.61001]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023805,3009,9,42
5YJYGDEE8M,King,Redmond,WA,98052,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45,142153406,"{'type': 'Point', 'coordinates': [-122.13158, 47.67858]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032321,3009,1,49
1V2VMPE84P,King,Seattle,WA,98125,2023,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,46,255051492,"{'type': 'Point', 'coordinates': [-122.30253, 47.72656]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000201,3009,7,48
5YJXCDE21J,Clark,Washougal,WA,98671,2018,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,18,282563340,"{'type': 'Point', 'coordinates': [-122.35341, 45.57923]}",BONNEVILLE POWER ADMINISTRATION||PACIFICORP||PUD NO 1 OF CLARK COUNTY - (WA),53011040513,2977,3,25
5YJ3E1EA8J,Kitsap,Bainbridge Island,WA,98110,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,23,157910630,"{'type': 'Point', 'coordinates': [-122.521, 47.62732]}",PUGET SOUND ENERGY INC,53035090800,848,6,29
7SAXCDE53P,King,Seattle,WA,98119,2023,TESLA,MODEL X,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,36,258011253,"{'type': 'Point', 'coordinates': [-122.3684, 47.64586]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033005804,3009,7,31
5YJ3E1EB1M,King,Renton,WA,98056,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,41,181036845,"{'type': 'Point', 'coordinates': [-122.1805, 47.50006]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025304,3009,9,17
1C4JJXN63P,Clark,Vancouver,WA,98684,2023,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21,0,17,281354748,"{'type': 'Point', 'coordinates': [-122.48723, 45.63701]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041317,2977,3,24
5YJ3E1EB3N,King,Seattle,WA,98122,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,37,194317161,"{'type': 'Point', 'coordinates': [-122.31009, 47.60803]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033008800,3009,9,38
5YJYGDEE0M,King,Redmond,WA,98052,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,48,141085773,"{'type': 'Point', 'coordinates': [-122.13158, 47.67858]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022605,3009,1,49
7G2CEHED2R,King,Bellevue,WA,98006,2024,TESLA,CYBERTRUCK,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,41,276361620,"{'type': 'Point', 'coordinates': [-122.12096, 47.55584]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024704,3009,9,42
5YJSA1E20G,Clark,Vancouver,WA,98685,2016,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,210,0,18,252567801,"{'type': 'Point', 'coordinates': [-122.70303, 45.70954]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040909,2977,3,25
YV4H60CX1P,Kitsap,Bainbridge Island,WA,98110,2023,VOLVO,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,0,23,232859105,"{'type': 'Point', 'coordinates': [-122.521, 47.62732]}",PUGET SOUND ENERGY INC,53035090800,848,6,29
1G1FZ6S07N,King,Renton,WA,98058,2022,CHEVROLET,BOLT EUV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,11,211120927,"{'type': 'Point', 'coordinates': [-122.08747, 47.4466]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029304,3009,8,17
7SAYGDEE3S,Snohomish,Mukilteo,WA,98275,2025,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,21,277951250,"{'type': 'Point', 'coordinates': [-122.29196, 47.89908]}",PUGET SOUND ENERGY INC,53061042001,3213,2,7
5YJ3E1EA6K,Clark,Vancouver,WA,98685,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,18,151225987,"{'type': 'Point', 'coordinates': [-122.70303, 45.70954]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040908,2977,3,25
WVWPR7AU9K,Clark,Vancouver,WA,98686,2019,VOLKSWAGEN,E-GOLF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,125,0,17,265381168,"{'type': 'Point', 'coordinates': [-122.62731, 45.71668]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040411,2977,3,24
5YJ3E1EB3S,King,Kirkland,WA,98033,2025,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,48,275125343,"{'type': 'Point', 'coordinates': [-122.2066, 47.67887]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022702,3009,1,47
7PDSGCBA3R,King,Bothell,WA,98011,2024,RIVIAN,R1S,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,263146579,"{'type': 'Point', 'coordinates': [-122.20563, 47.76144]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021905,3009,1,1
7SAYGDEE1T,King,Beaux Arts,WA,98004,2026,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,41,280644010,"{'type': 'Point', 'coordinates': [-122.1872, 47.61001]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023901,3009,9,42
7SAYGDEE0N,King,Seattle,WA,98133,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,32,195694621,"{'type': 'Point', 'coordinates': [-122.35029, 47.71871]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033001400,3009,7,21
